actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
industria carpinteria aluminio,Aluminios Barreto,CL,Calle,La Asomadita,5,38107,38038,Santa Cruz de Tenerife,El Sobradillo,,,922616860.0,922629107.0,-16.31854764,28.44438907,2016-05-09T12:45:15.374000,2017-03-24T07:22:59.242000
industria carpinteria aluminio,Aluminios Benito Bautes e hijos,CL,Calle,Las Higueritas,59,38355,38043,Tacoronte,Agua Garcia,,,922584955.0,,-16.40756412,28.4665221,2018-05-09T10:00:57.758000,2018-05-09T10:00:57.758000
industria carpinteria aluminio,Aluminios Cabo Blanco,CL,Calle,El Escobonal,6,38627,38006,Arona,Cabo Blanco,,,922720335.0,922720888.0,-16.6704714,28.07402525,2017-08-23T08:56:03.514000,2017-09-21T10:42:53.207000
industria carpinteria aluminio,Aluminios Carpal,CR,Carretera,General TF 13 Punta Hidalgo,213,38280,38046,Tegueste,,,,,,-16.34203321,28.52239063,2016-05-09T12:45:15.374000,2016-05-24T09:01:45.993000
industria carpinteria aluminio,Aluminios Cortizo Canarias,PG,Polígono,Industrial de Granadilla,0,38594,38017,Granadilla de Abona,Pg Granadilla,www.cortizo.com,canarias@cortizo.com,922392532.0,922392289.0,-16.50031827,28.09142556,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria carpinteria aluminio,Aluminios Cortizo Canarias,PG,Polígono,Industrial de Granadilla,0,38594,38017,Granadilla de Abona,Pg Granadilla,www.cortizo.com,canarias@cortizo.com,922392532.0,922392289.0,-16.49900365,28.09140012,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria carpinteria aluminio,Aluminios Cristino e Hijos,CM,Camino,Tamaragua,29,38296,38023,La Laguna,San Bartolome de Geneto,,,696466660.0,,-16.30985096,28.46093089,2016-05-23T09:06:55,2018-01-16T07:32:45.523000
industria carpinteria aluminio,Aluminios Cruz,CR,Carretera,General TF 272 El Sobradillo,22,38107,38038,Santa Cruz de Tenerife,El Sobradillo,,,922612502.0,922618021.0,-16.31048092,28.43978377,2016-08-19T10:09:48.300000,2018-01-12T12:08:46.233000
industria carpinteria aluminio,Aluminios Cheche,CL,Calle,Mencey,16,38600,38017,Granadilla de Abona,Charco del Pino,,,922772903.0,,-16.5924631,28.11168126,2016-05-09T12:45:15.374000,2018-03-06T12:39:01.965000
industria carpinteria aluminio,Aluminios Chinamada,CR,Carretera,General TF 217 Norte,156,38380,38051,La Victoria,,www.aluminios-chinamada.es,aluminioschinamada@hotmail.com,922313001.0,,-16.47540313,28.43128385,2016-05-09T12:45:15.374000,2015-11-24T14:34:52.458000
industria carpinteria aluminio,Aluminios Deniz,CL,Calle,El Bufadero,72,38180,38038,Santa Cruz de Tenerife,,,,696141124.0,922596442.0,-16.22591966,28.49912457,2016-05-09T12:45:15.374000,2016-06-07T14:54:02.871000
industria carpinteria aluminio,Aluminios El Cardonal,PG,Polígono,Industrial Valle de Guimar,0,38509,38020,Güimar,PG GUIMAR MZ F PARC 14,www.cristaleriaelcardonal.com,presupuestos@cristaleriaelcardonal.com,922613120.0,922613495.0,-16.36696609,28.32930797,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria carpinteria aluminio,Aluminios El Cardonal,PG,Polígono,Industrial Valle de Guimar,0,38509,38020,Güimar,PG GUIMAR MZ F PARC 14,www.cristaleriaelcardonal.com,presupuestos@cristaleriaelcardonal.com,922613120.0,922613495.0,-16.36696609,28.32930797,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria carpinteria aluminio,Aluminios El Cardonal,PG,Polígono,Industrial Valle de Guimar,0,38509,38020,Güimar,PG GUIMAR MZ F PARC 15,www.cristaleriaelcardonal.com,presupuestos@cristaleriaelcardonal.com,922613120.0,922613495.0,-16.36718108,28.32931849,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria carpinteria aluminio,Aluminios El Cardonal,PG,Polígono,Industrial Valle de Guimar,0,38509,38020,Güimar,PG GUIMAR MZ F PARC 15,www.cristaleriaelcardonal.com,presupuestos@cristaleriaelcardonal.com,922613120.0,922613495.0,-16.36718108,28.32931849,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria carpinteria aluminio,Aluminios El Cardonal,PG,Polígono,Industrial Valle de Guimar,0,38509,38020,Güimar,PG GUIMAR MZ F PARC 15,www.cristaleriaelcardonal.com,presupuestos@cristaleriaelcardonal.com,922613120.0,922613495.0,-16.36718108,28.32931849,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria carpinteria aluminio,Aluminios El Cardonal,PG,Polígono,Industrial Valle de Guimar,0,38509,38020,Güimar,PG GUIMAR MZ F PARC 14,www.cristaleriaelcardonal.com,presupuestos@cristaleriaelcardonal.com,922613120.0,922613495.0,-16.36696609,28.32930797,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria carpinteria aluminio,Aluminios El Coto,CM,Camino,Montaña de Guerra,12,38329,38023,La Laguna,Cruz de Guerra,,aluminioselcoto@hotmail.com,922662040.0,,-16.28646753,28.48111941,2016-08-01T13:30:19.959000,2016-08-01T13:30:19.959000
industria carpinteria aluminio,Aluminios El Tanque,CL,Calle,Colon,1,38435,38044,El Tanque,,,,922136092.0,,-16.779663,28.35677899,2016-05-09T12:45:15.374000,2015-08-04T12:58:55.904000
industria carpinteria aluminio,Aluminios El Volcan Tejera,CL,Calle,Tagoror,22,38509,38020,Güimar,La Hidalga,www.elvolcantejera.com,informacion@elvolcantejera.com,922512458.0,922513609.0,-16.40018438,28.33167103,2016-05-09T12:45:15.374000,2015-08-04T10:55:12.015000
industria carpinteria aluminio,Aluminios Enrique,AV,Avenida,Inmaculada Concepcion,46,38360,38041,El Sauzal,,,aenriques@tpi.infomail.es,922572531.0,922572531.0,-16.43351667,28.47968888,2016-05-09T12:45:15.374000,2016-06-16T09:21:53.322000
industria carpinteria aluminio,Aluminios Fantino,CR,Carretera,General TF 66 Guaza Las Galletas,45,38632,38006,Arona,Guaza Esq Cl Cahice,www.aluminiosfantino.com,,922169967.0,,-16.67825637,28.04821161,2016-05-23T14:23:56.253000,2016-05-23T14:23:56.253000
industria carpinteria aluminio,Aluminios Gil,CL,Calle,Majada Las Vacas,20,38290,38032,El Rosario,La Esperanza,,aluminiosgil@hotmail.com,922548446.0,922548446.0,-16.370796,28.44527199,2016-05-09T12:45:15.374000,2015-08-04T10:49:35.113000
industria carpinteria aluminio,Aluminios Guancha,CR,Carretera,General TF 342 La Orotava La Guancha,12,38434,38022,Icod de los Vinos,Pg La Mancha,,,922813388.0,922812341.0,-16.69538472,28.37741412,2016-05-09T12:45:15,2016-08-09T12:11:24.113000
industria carpinteria aluminio,Aluminios Guancha,CR,Carretera,General TF 342 La Orotava La Guancha,12,38434,38022,Icod de los Vinos,Pg La Mancha,,,922813388.0,922812341.0,-16.69537299,28.37720319,2016-05-09T12:45:15,2016-08-09T12:11:24.113000
industria carpinteria aluminio,Aluminios Guillermo,CM,Camino,Bufadero,62,38180,38038,Santa Cruz de Tenerife,Maria Jimenez,,,606098129.0,922597167.0,-16.22593739,28.4984039,2016-05-09T12:45:15.374000,2015-08-04T10:06:12.334000
industria carpinteria aluminio,Aluminios Hernandez Bello,CL,Calle,Santo Domingo Custodio,21,38108,38023,La Laguna,El Cardonal,,,922613120.0,,-16.29778397,28.45199467,2016-07-25T12:44:26.739000,2016-07-25T12:44:26.739000
industria carpinteria aluminio,Aluminios Hernandez y Herrera,CL,Calle,Olimpia,63,38632,38006,Arona,Pg Costa del Silencio,,info@aluminioshh.com,922731022.0,922732052.0,-16.63860065,28.03018614,2016-05-09T12:45:15.374000,2016-06-21T13:54:10.243000
industria carpinteria aluminio,Aluminios Icocia,CL,Calle,La Candelaria,45,38550,38004,Arafo,El Carmen,,aluminiosicocia@hotmail.com,922512102.0,,-16.41610515,28.33469467,2016-05-18T12:16:17.160000,2016-05-18T12:16:17.160000
industria carpinteria aluminio,Aluminios Jape,AV,Avenida,Santiago Apostol,28,38410,38031,Los Realejos,Realejo Alto,,,,,-16.5828764,28.37676577,2016-05-09T12:45:15.374000,2015-08-04T13:18:21.764000
industria carpinteria aluminio,Aluminios Jose,CR,Carretera,Nueva Corujera,73,38399,38039,Santa Úrsula,La Corujera,,,647540594.0,922300029.0,-16.49820594,28.4156134,2016-05-09T12:45:15,2018-04-10T14:25:43.419000
industria carpinteria aluminio,Aluminios Juancir,CR,Carretera,General TF 13 Punta Hidalgo,52,38292,38046,Tegueste,,,,,,-16.317129,28.51567999,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
industria carpinteria aluminio,Aluminios Julio y Nicolas,CR,Carretera,General TF 217 Norte,108,38380,38051,La Victoria,,,,922580811.0,,-16.47339887,28.43375223,2016-05-09T12:45:15.374000,2015-11-24T13:50:53.196000
industria carpinteria aluminio,Aluminios La Brega,CL,Calle,Nuestra Señora de los Remedios,2,38108,38023,La Laguna,Taco,,,922629605.0,922629605.0,-16.29883192,28.44552973,2016-05-09T12:45:15.374000,2018-01-12T14:11:08.982000
industria carpinteria aluminio,Aluminios La Caleta,CL,Calle,San Ramon,24,38460,38042,Los Silos,La Caleta de Interian,,,922841014.0,922841014.0,-16.79593543,28.37411825,2016-05-09T12:45:15.374000,2015-08-04T13:03:22.870000
industria carpinteria aluminio,Aluminios La Corujera,CL,Calle,Granadillo,1,38399,38039,Santa Úrsula,La Corujera,,aluminioslacorujera1@hotmail.com,650971912.0,,-16.49392936,28.4182935,2018-02-01T10:29:13.920000,2018-04-10T14:25:43.419000
industria carpinteria aluminio,Aluminios La Planta,CL,Calle,Secundino Delgado,29,38500,38020,Güimar,,,,922510019.0,,-16.40677583,28.31940419,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
industria construccion,Aluminios Las Zocas,CR,Carretera,General TF 65 Los Abrigos,150,38628,38035,San Miguel,Las Zocas,,,922167276.0,,-16.61326515,28.07918324,2016-05-09T12:45:15.374000,2015-08-04T12:03:19.806000
industria carpinteria aluminio,Aluminios Los Andenes,CL,Calle,Ramon y Cajal,9,38108,38023,La Laguna,Los Andenes Montaña Pacho,,,922622962.0,,-16.30697614,28.44959214,2016-05-09T12:45:15.374000,2016-04-28T09:52:33.643000
industria carpinteria aluminio,Aluminios Lumarvis,CR,Carretera,General TF 342 Icod El Alto,178,38414,38031,Los Realejos,Icod El Alto,,aluminioslumarvis@azu.es,619256281.0,922359845.0,-16.61704111,28.38101466,2016-05-09T12:45:15.374000,2015-12-02T08:41:21.011000
industria carpinteria aluminio,Aluminios Luviel,CM,Camino,Cercado del Señor,17,38260,38023,La Laguna,Tejina,,,,,-16.36307289,28.54179174,2016-05-09T12:45:15.374000,2015-08-04T13:52:10.359000
industria carpinteria aluminio,Aluminios M&H,CL,Calle,Chafira,50,38110,38038,Santa Cruz de Tenerife,Z I Las Moraditas NaVe I,www.aluminiosmyh.com,aluminiosmyh@hotmail.com,922822060.0,922629194.0,-16.28877316,28.44357519,2017-02-15T11:40:07.893000,2017-11-02T09:29:32.047000
industria carpinteria aluminio,Aluminios Machado,CR,Carretera,General Machado Llano Blanco,6,38190,38032,El Rosario,Llano Blanco,,,922680379.0,922680514.0,-16.329256,28.41127999,2016-05-09T12:45:15.374000,2015-08-04T10:48:27.598000
industria carpinteria aluminio,Aluminios Marcos,CL,Calle,Martin Placeres,17,36680,38019,Guía de Isora,Guia de Isora,,aluminiosmarcos@hotmail.com,922851187.0,629339265.0,-16.77943925,28.21222698,2016-05-09T12:45:15.374000,2019-04-12T11:56:20.113000
industria carpinteria aluminio,Aluminios Norte,CL,Calle,Pérez Galdós,18,36680,38019,Guía de Isora,,,aluminiosnorte@gmx.es,666104320.0,,-16.78203445,28.21311204,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
industria carpinteria aluminio,Aluminios Oramas ALOR,PG,Polígono,Industrial Valle de Guimar,0,38509,38011,Candelaria,PG GUIMAR MZ 7 PARC 22,,,922502218.0,922502218.0,-16.36981913,28.34019935,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria carpinteria aluminio,Aluminios Perfer,Av,Avenida,XXV de Noviembre,10,38441,38018,La Guancha,Santa Catalina,www.aluminiosperfersl.com,aluperfersl@hotmail.com,922360597.0,922360736.0,-16.65898891,28.39245735,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
industria carpinteria aluminio,Aluminios Polco,CL,Calle,Cruz de Candelaria,27,38203,38023,La Laguna,,,,657907370.0,922259577.0,-16.32261025,28.48675039,2016-05-09T12:45:15.374000,2015-08-26T13:38:35.997000
industria carpinteria aluminio,Aluminios Robego,CL,Calle,Bandurria,9,38434,38022,Icod de los Vinos,Pg Las Almenas,www.aluminios-robego.com,robego@cip.es,922812511.0,922815593.0,-16.69406779,28.38077359,2016-05-09T12:45:15.374000,2016-06-16T09:21:53.322000
industria carpinteria aluminio,Aluminios San Blas,CL,Calle,Arrayan,47,38379,38025,La Matanza,,,,922577244.0,,-16.44887119,28.44753769,2016-05-09T12:45:15.374000,2015-08-04T13:38:28.921000
industria carpinteria aluminio,Aluminios Santa Barbara,CM,Camino,Julan,3,38434,38022,Icod de los Vinos,Santa Barbara,,,625628134.0,922812935.0,-16.70173098,28.36913324,2016-06-07T08:51:06.993000,2018-02-23T13:06:02.684000
industria carpinteria aluminio,Aluminios Santa Rosa,CR,Carretera,General TF 154 Portezuelo Las Toscas,418,38292,38046,Tegueste,El Portezuelo Alto,,,,,-16.35619,28.49152999,2016-05-09T12:45:15,2016-05-24T09:53:31.081000
industria carpinteria aluminio,Aluminios Santa Ursula,CR,Carretera,Vieja TF 213,19,38390,38039,Santa Úrsula,La Vera,,,922301012.0,,-16.48611922,28.42788774,2016-05-09T12:45:15.374000,2016-02-18T10:32:45.109000
industria carpinteria aluminio,Aluminios Sauzal,CL,Calle,Herrera,51,38360,38041,El Sauzal,,,,922564318.0,,-16.43127222,28.47723055,2016-05-09T12:45:15.374000,2016-06-28T09:30:55.033000
industria carpinteria aluminio,Aluminios Tacoronte,CR,Carretera,General TF 228 Aguagarcia,71,38357,38043,Tacoronte,Casas Altas,,,922563940.0,,-16.40351855,28.4743065,2018-05-09T10:11:39.647000,2018-09-21T10:28:13.354000
industria carpinteria aluminio,Aluminios Tagoror,CL,Calle,Calvario,114,38350,38043,Tacoronte,,,,922560488.0,,-16.40331582,28.48479634,2016-05-09T12:45:15.374000,2016-02-18T10:32:45.109000
industria carpinteria aluminio,Aluminios Tahoro,CR,Carretera,General TF 326 Palo Blanco,25,38413,38031,Los Realejos,Palo Blanco,,,922354944.0,922344143.0,-16.57084859,28.37584272,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
industria carpinteria aluminio,Aluminios Tamarco,CR,Carretera,General TF 154 Portezuelo Las Toscas,17,38292,38046,Tegueste,El Socorro,,comercial@alu-tamarco.com,902364097.0,922544987.0,-16.349649,28.52222999,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
industria carpinteria aluminio,Aluminios Tegueste,CM,Camino,Mederos,4,38292,38046,Tegueste,,,,,,-16.346617,28.52263999,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
industria carpinteria aluminio,Aluminios Tenerife,CR,Carretera,Vieja TF 213,59,38389,38051,La Victoria,,,,922582042.0,922582032.0,-16.481098,28.42871499,2016-05-09T12:45:15.374000,2015-08-04T13:36:35.141000
industria carpinteria aluminio,Aluminios Tenerife,CL,Calle,Ingenios Azucareros,26,38312,38026,La Orotava,P I San Jeronimo,www.aluminiostenerife.com,administracion@aluminiostenerife.com,922328097.0,922335807.0,-16.54357341,28.39657332,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria carpinteria aluminio,Aluminios Tolcan,CL,Calle,Siete Islas Canarias,100,38639,38035,San Miguel,Z I Llano Del Camello,,,922736089.0,922736265.0,-16.61891661,28.05192352,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria carpinteria aluminio,Aluminios Tolcan,CL,Calle,Siete Islas Canarias,100,38639,38035,San Miguel,Z I Llano Del Camello,,,922736089.0,922736265.0,-16.61893489,28.05194689,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria carpinteria aluminio,Aluminios Tomas Leon,CL,Calle,Guanches,117,38399,38039,Santa Úrsula,La Corujera,,tomasleonaluminio@gmail.com,922301704.0,,-16.49473155,28.41394192,2016-05-09T12:45:15,2018-04-10T14:25:43.419000
industria carpinteria aluminio,Aluminios Vazquez Garcia,CL,Calle,La Palma,4,38311,38026,La Orotava,La Florida,www.aluminiosvazquezgarcia.com,,922093636.0,,-16.50267614,28.38977443,2016-05-09T12:45:15.374000,2015-08-04T13:31:40.098000
industria carpinteria aluminio,Aluminios Vicente,CL,Calle,El Jardin,72,38419,38031,Los Realejos,El Jardin,,,922353842.0,,-16.57123191,28.38910463,2016-05-09T12:45:15.374000,2015-08-04T13:18:59.780000
industria carpinteria aluminio,Aluminios Vicente,Cl,Calle,Los Herreros,12,38419,38031,Los Realejos,,www.aluminiosvicenteentenerife.es,aluminiosvicente@hotmail.com,922335234.0,,-16.5753248,28.38285536,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
industria carpinteria aluminio,Alumiplaya,AV,Avenida,Barranco De Las Torres,0,38677,38001,Adeje,P I La Atalaya,,,922711330.0,922782983.0,-16.74327987,28.12915018,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
industria carpinteria aluminio,Aluteide,Cr,Carretera,General TF 5 Norte,sn,38441,38018,La Guancha,Santa Catalina,www.aluteide.es,info@aluteide.es,922350450.0,,-16.65800388,28.39507446,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
industria hosteleria,Alvarez Tenerife,CR,Carretera,Provincial TF 217,145,38399,38039,Santa Úrsula,Cuesta de la Villa,www.hoalve.es,comercial@alvareztenerife.com,922304910.0,,-16.50252822,28.41933506,2016-05-09T12:45:15,2018-04-10T14:32:20.221000
mantenimiento reparacion industrial,Alvasagara,CL,Calle,Santa Ana,48,38450,38015,Garachico,,,,922831040.0,,-16.76581522,28.37177573,2016-05-09T12:45:15.374000,2018-05-09T10:55:56.861000
industria alimentacion,Alzamar,PG,Polígono,Industrial Valle de Guimar,0,38509,38011,Candelaria,PG GUIMAR MZ 11 PARC 1,www.alzamar.com,alzamartf@alzamar.com,922583199.0,922956284.0,-16.36905177,28.33921826,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria construccion,Amarey Construcciones,CL,Calle,Los Gofiones,16,38280,38046,Tegueste,,,,,,-16.3443029,28.52347764,2016-05-09T12:45:15.374000,2016-05-24T09:53:31.081000
industria automocion taller,Ampycar,CL,Calle,Agustin de Bethencourt,14,38300,38026,La Orotava,,,,,,-16.52436331,28.38301593,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
industria automocion taller,AMR Sport Car Wash,CL,Calle,Manuel Bello Ramos,21,38670,38001,Adeje,,,,922781810.0,,-16.72690152,28.11939421,2016-05-09T12:45:15.374000,2016-07-04T12:34:55.370000
industria construccion,Andamios Canarias,CL,Calle,Cigarrillos,0,38107,38038,Santa Cruz de Tenerife,Pg El Pilar,www.andamioscanarias.com,info@andamioscanarias.com,922626873.0,922622503.0,-16.31708798,28.42787983,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria construccion,Andamios Canarios,CL,Calle,Orquidea,15,38107,38038,Santa Cruz de Tenerife,Pg El Pilar,www.andamioscanarias.com,info@andamioscanarias.com,922626873.0,922622503.0,-16.32014937,28.42545472,2016-05-09T12:45:15.374000,2016-06-07T14:57:00.068000
industria automocion taller,Andres Sport,CM,Camino,El Callejon,104,38240,38023,La Laguna,Punta del Hidalgo,www.andressport.es,andressport@hotmail.com,922157878.0,,-16.32190394,28.56668227,2016-05-09T12:45:15.374000,2017-06-13T09:19:15.097000
industria construccion,Anfrabar,PG,Polígono,Industrial Valle de Guimar,0,38509,38004,Arafo,PG GUIMAR MZ E PARC 1,,,922626304.0,,-16.36879553,28.330865,2016-05-09T12:45:15.374000,2018-05-24T17:22:06.194000
industria almacen deposito,Antoine Shoes Almacen,CL,Calle,Puntagorda,0,38108,38023,La Laguna,P I Los Majuelos Edificio Multiusos,www.carolinaboix.com,lopd@carolinaboix.com,922823006.0,922310363.0,-16.30077972,28.45896249,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
industria otro tipo,Antonio Afonso,CL,Calle,El Timple,13,38434,38022,Icod de los Vinos,Pg Las Almenas,www.antonioafonso.com,antonioafonso@antonioafonso.com,922812394.0,922121110.0,-16.69377849,28.38060168,2016-05-09T12:45:15.374000,2016-05-24T15:08:43.893000
industria otro tipo,Antonio Afonso,CL,Calle,El Timple,15,38434,38022,Icod de los Vinos,Pg Las Almenas,www.antonioafonso.com,antonioafonso@antonioafonso.com,922812394.0,922121110.0,-16.69348277,28.38073475,2016-05-09T12:45:15.374000,2016-05-24T15:08:43.893000
industria construccion,Antonio Suarez Baute e Hijos,CL,Calle,Infanta Elena,30,38632,38006,Arona,Pg Cho,www.antoniosuarezbauteehijos.com,suarezbaute@gmail.com,922733161.0,922739614.0,-16.65326926,28.04988081,2016-05-09T12:45:15.374000,2016-02-18T10:32:45.109000
industria construccion,Antonio Suarez Baute e Hijos,AU,"Autopista, autovía",TF 5 Norte,0,38340,38043,Tacoronte,Pg Los Naranjeros II,,,658797911.0,,-16.38900454,28.48622707,2016-05-09T12:45:15.374000,2017-10-23T10:39:57.743000
industria construccion,Antonio Suarez Baute e Hijos,CL,Calle,Levante,42,38632,38006,Arona,Pg Cho,,,922733161.0,0.0,-16.65100951,28.05031393,2016-05-09T12:45:15.374000,2016-02-18T10:32:45.109000
